Country,State,State Code
Kazakhstan,Vostochno-kazachstanskaya,KAZ.1321727
Kazakhstan,Yujno-kazachstanskaya,KAZ.1321728
Kazakhstan,Zapadno-kazachstanskaya,KAZ.1321729
Kyrgyz Republic,Batken,KGZ.1381746
Kyrgyz Republic,Chuy,KGZ.138147294
Kyrgyz Republic,Jalal-Abad,KGZ.1381748
Kyrgyz Republic,Naryn,KGZ.1381749
Kyrgyz Republic,Osh,KGZ.1381750
Kyrgyz Republic,Talas,KGZ.1381751
Kyrgyz Republic,Ysyk-Kol,KGZ.1381752
Kiribati,Administrative unit not available,KIR.1351739
Saint Kitts and Nevis,Christ Church Nichola Town,KNA.2082593
Saint Kitts and Nevis,Saint Anne Sandy Point,KNA.2082594
Saint Kitts and Nevis,Saint George Basseterre,KNA.2082595
Saint Kitts and Nevis,Saint George Gingerland,KNA.2082596
Saint Kitts and Nevis,Saint James Windward,KNA.2082597
Saint Kitts and Nevis,Saint John Capisterre,KNA.2082598
Saint Kitts and Nevis,Saint John Figtree,KNA.2082599
Saint Kitts and Nevis,Saint Mary Cayon,KNA.2082600
Saint Kitts and Nevis,Saint Paul Capisterre,KNA.2082601
Saint Kitts and Nevis,Saint Paul Charlestown,KNA.2082602
Saint Kitts and Nevis,Saint Peter Basseterre,KNA.2082603
Saint Kitts and Nevis,Saint Thomas Lowland,KNA.2082604
Saint Kitts and Nevis,Saint Thomas Middle Island,KNA.2082605
Saint Kitts and Nevis,Trinity Palmetto Point,KNA.2082606
Republic of Korea,Cheju-do,KOR.2022431
Republic of Korea,Chollabuk-do,KOR.2022432
Republic of Korea,Chollanam-do,KOR.2022433
Republic of Korea,Chungchongbuk-do,KOR.2022434
Republic of Korea,Chungchongnam-do,KOR.2022435
Republic of Korea,Inchon,KOR.2022436
Republic of Korea,Kang-won-do,KOR.2022437
Republic of Korea,Kwangju,KOR.2022438
Republic of Korea,Kyonggi-do,KOR.2022439
Republic of Korea,Kyongsangbuk-do,KOR.2022440
Republic of Korea,Kyongsangnam-do,KOR.2022441
Republic of Korea,Pusan,KOR.2022442
Republic of Korea,Seoul,KOR.2022443
Republic of Korea,Taegu,KOR.2022444
Republic of Korea,Taejon,KOR.2022445
Kosovo,Ferizaj,KSV.750081
Kosovo,Gjakovë,KSV.750082
Kosovo,Gjilan,KSV.750083
Kosovo,Mitrovicë,KSV.750084
Kosovo,Pejë,KSV.750085
Kosovo,Prishtinë,KSV.750086
Kosovo,Prizren,KSV.750087
Kuwait,Al Ahmadi,KWT.1371742
Kuwait,Al Farwaniyah,KWT.1371741
Kuwait,Al Jahrah,KWT.1371743
Kuwait,Al Kuwayt,KWT.1371744
Kuwait,Hawalli,KWT.1371745
Lao People's Democratic Republic,Attapu,LAO.1391
Lao People's Democratic Republic,Bokeo,LAO.1392
Lao People's Democratic Republic,Bolikhamxai,LAO.1393
Lao People's Democratic Republic,Champasak,LAO.1394
Lao People's Democratic Republic,Houaphan,LAO.1395
Lao People's Democratic Republic,Khammouan,LAO.1396
Lao People's Democratic Republic,Louang Namtha,LAO.1397
Lao People's Democratic Republic,Louangphrabang,LAO.1398
Lao People's Democratic Republic,Oudômxai,LAO.1399
Lao People's Democratic Republic,Phôngsali,LAO.13910
Lao People's Democratic Republic,Saravan,LAO.13911
Lao People's Democratic Republic,Savannakhét,LAO.13912
Lao People's Democratic Republic,Vientiane,LAO.13913
Lao People's Democratic Republic,Vientiane [prefecture],LAO.13914
Lao People's Democratic Republic,Xaignabouri,LAO.13915
Lao People's Democratic Republic,Xaisômboun,LAO.13916
Lao People's Democratic Republic,Xékong,LAO.13917
Lao People's Democratic Republic,Xiangkhoang,LAO.13918
Liberia,Bomi,LBR.1441
Liberia,Bong,LBR.1442
Liberia,Gbarpolu,LBR.1443
Liberia,Grand Bassa,LBR.1444
Liberia,Grand Cape Mount,LBR.1445
Liberia,Grand Gedeh,LBR.1446
Liberia,Grand Kru,LBR.1447
Liberia,Lofa,LBR.1448
Liberia,Margibi,LBR.1449
Liberia,Maryland,LBR.14410
Liberia,Montserrado,LBR.14411
Liberia,Nimba,LBR.14412
Liberia,River Gee,LBR.14413
Liberia,Rivercess,LBR.14414
Liberia,Sinoe,LBR.14415
Libya,Ajdabiya (agedabia),LBY.1451829
Libya,Al Aziziyah,LBY.1451830
Libya,Al Fatah,LBY.1451831
Libya,Al Jabal Al Akhdar,LBY.1451832
Libya,Al Jufrah,LBY.1451833
Libya,Al Khoms,LBY.1451834
Libya,Al Kufrah,LBY.1451835
Libya,Ash Shati,LBY.1451836
Libya,Awbari (ubari),LBY.1451837
Libya,Az Zawia (azzawiya),LBY.1451838
Libya,Banghazi,LBY.1451839
Libya,Darnah,LBY.1451840
Libya,Ghadamis,LBY.1451841
Libya,Gharyan,LBY.1451842
Libya,Misurata,LBY.1451843
Libya,Murzuq,LBY.1451844
Libya,Nuqat Al Khams,LBY.1451845
Libya,Sabha,LBY.1451846
Libya,Sawfajjin (sofuljeen),LBY.1451847
Libya,Surt (sirte),LBY.1451848
Libya,Tarhunah,LBY.1451849
Libya,Tripoli (tarabulus),LBY.1451850
Libya,Tubruq (tobruk),LBY.1451851
Libya,Yafran (yefren),LBY.1451852
Libya,Zeleitin (zliten),LBY.1451853
Saint Lucia,Area Under National Administra,LCA.2092607
Saint Lucia,Region Number 1,LCA.2092608
Saint Lucia,Region Number 2,LCA.2092609
Saint Lucia,Region Number 3,LCA.2092610
Saint Lucia,Region Number 4,LCA.2092611
Saint Lucia,Region Number 5,LCA.2092612
Saint Lucia,Region Number 6,LCA.2092613
Saint Lucia,Region Number 7,LCA.2092614
Saint Lucia,Region Number 8,LCA.2092615
Liechtenstein,Balzers,LIE.1461854
Liechtenstein,Eschen,LIE.1461855
Liechtenstein,Gamprin,LIE.1461856
Liechtenstein,Mauren,LIE.1461857
Liechtenstein,Planken,LIE.1461859
Liechtenstein,Ruggell,LIE.1461860
Liechtenstein,Schaan,LIE.1461861
Liechtenstein,Schellenberg,LIE.1461862
Liechtenstein,Triesen,LIE.1461863
Liechtenstein,Triesenberg,LIE.1461864
Liechtenstein,Vaduz,LIE.1461865
Sri Lanka,Central,LKA.2312736
Sri Lanka,Eastern,LKA.2312737
Sri Lanka,North Central,LKA.2312738
Sri Lanka,North Western,LKA.2312739
Sri Lanka,Northern,LKA.2312740
Sri Lanka,Sabaragamuwa,LKA.2312741
Sri Lanka,Southern,LKA.2312742
Sri Lanka,Uva,LKA.2312743
Sri Lanka,Western,LKA.2312744
Lesotho,Berea,LSO.1421803
Lesotho,Butha Buthe,LSO.1421804
Lesotho,Leribe,LSO.1421805
Lesotho,Mafeteng,LSO.1421806
Lesotho,Maseru,LSO.1421807
Lesotho,Mohale's Hoek,LSO.1421808
Lesotho,Mokhotlong,LSO.1421809
Lesotho,Qacha's Nek,LSO.1421810
Lesotho,Quthing,LSO.1421811
Lesotho,Thaba Tseka,LSO.1421812
Lithuania,Alytaus,LTU.1471866
Lithuania,Kauno,LTU.1471867
Lithuania,Klaipedos,LTU.1471868
Lithuania,Marijampoles,LTU.1471869
Lithuania,Panevezio,LTU.1471870
Lithuania,Siauliu,LTU.1471871
Lithuania,Taurages,LTU.1471872
Lithuania,Telsiu,LTU.1471873
Lithuania,Utenos,LTU.1471874
Lithuania,Vilniaus,LTU.1471875
Luxembourg,Diekirch,LUX.1481876
Luxembourg,Grevenmacher,LUX.1481877
Luxembourg,Luxembourg,LUX.1481878
Latvia,Ādažu novads,LVA.1401
Latvia,Aglonas novads,LVA.1402
Latvia,Aizkraukles novads,LVA.1403
Latvia,Aizputes novads,LVA.1404
Latvia,Aknīstes novads,LVA.1405
Latvia,Alojas novads,LVA.1406
Latvia,Alsungas novads,LVA.1407
Latvia,Alūksnes novads,LVA.1408
Latvia,Amatas novads,LVA.1409
Latvia,Apes novads,LVA.14010
Latvia,Auces novads,LVA.14011
Latvia,Babītes novads,LVA.14012
Latvia,Baldones novads,LVA.14013
Latvia,Baltinavas novads,LVA.14014
Latvia,Balvu novads,LVA.14015
Latvia,Bauskas novads,LVA.14016
Latvia,Beverīnas novads,LVA.14017
Latvia,Brocēnu novads,LVA.14018
Latvia,Burtnieku novads,LVA.14019
Latvia,Carnikavas novads,LVA.14020
Latvia,Cēsu novads,LVA.14021
Latvia,Cesvaines novads,LVA.14022
Latvia,Ciblas novads,LVA.14023
Latvia,Dagdas novads,LVA.14024
Latvia,Daugavpils,LVA.14025
Latvia,Daugavpils novads,LVA.14026
Latvia,Dobeles novads,LVA.14027
Latvia,Dundagas novads,LVA.14028
Latvia,Durbes novads,LVA.14029
Latvia,Engures novads,LVA.14030
Latvia,Ērgļu novads,LVA.14031
Latvia,Garkalnes novads,LVA.14032
Latvia,Grobiņas novads,LVA.14033
Latvia,Gulbenes novads,LVA.14034
Latvia,Iecavas novads,LVA.14035
Latvia,Ikšķiles novads,LVA.14036
Latvia,Ilūkstes novads,LVA.14037
Latvia,Inčukalna novads,LVA.14038
Latvia,Jaunjelgavas novads,LVA.14039
Latvia,Jaunpiebalgas novads,LVA.14040
Latvia,Jaunpils novads,LVA.14041
Latvia,Jēkabpils,LVA.14042
Latvia,Jēkabpils novads,LVA.14043
Latvia,Jelgava,LVA.14044
Latvia,Jelgavas novads,LVA.14045
Latvia,Jūrmala,LVA.14046
Latvia,Kandavas novads,LVA.14047
Latvia,Kārsavas novads,LVA.14048
Latvia,Ķeguma novads,LVA.14049
Latvia,Ķekavas novads,LVA.14050
Latvia,Kocēnu novads,LVA.14051
Latvia,Kokneses novads,LVA.14052
Latvia,Krāslavas novads,LVA.14053
Latvia,Krimuldas novads,LVA.14054
Latvia,Krustpils novads,LVA.14055
Latvia,Kuldīgas novads,LVA.14056
Latvia,Lielvārdes novads,LVA.14057
Latvia,Liepāja,LVA.14058
Latvia,Līgatnes novads,LVA.14059
Latvia,Limbažu novads,LVA.14060
Latvia,Līvānu novads,LVA.14061
Latvia,Lubānas novads,LVA.14062
Latvia,Ludzas novads,LVA.14063
Latvia,Madonas novads,LVA.14064
Latvia,Mālpils novads,LVA.14065
Latvia,Mārupes novads,LVA.14066
Latvia,Mazsalacas novads,LVA.14067
Latvia,Mērsraga novads,LVA.14068
Latvia,Naukšēnu novads,LVA.14069
Latvia,Neretas novads,LVA.14070
Latvia,Nīcas novads,LVA.14071
Latvia,Ogres novads,LVA.14072
Latvia,Olaines novads,LVA.14073
Latvia,Ozolnieku novads,LVA.14074
Latvia,Pārgaujas novads,LVA.14075
Latvia,Pāvilostas novads,LVA.14076
Latvia,Pļaviņu novads,LVA.14077
Latvia,Preiļu novads,LVA.14078
Latvia,Priekules novads,LVA.14079
Latvia,Priekuļu novads,LVA.14080
Latvia,Raunas novads,LVA.14081
Latvia,Rēzekne,LVA.14082
Latvia,Rēzeknes novads,LVA.14083
Latvia,Riebiņu novads,LVA.14084
Latvia,Rīga,LVA.14085
Latvia,Rojas novads,LVA.14086
Latvia,Ropažu novads,LVA.14087
Latvia,Rucavas novads,LVA.14088
Latvia,Rugāju novads,LVA.14089
Latvia,Rūjienas novads,LVA.14090
Latvia,Rundāles novads,LVA.14091
Latvia,Salacgrīvas novads,LVA.14092
Latvia,Salas novads,LVA.14093
Latvia,Salaspils novads,LVA.14094
Latvia,Saldus novads,LVA.14095
Latvia,Saulkrastu novads,LVA.14096
Latvia,Sējas novads,LVA.14097
Latvia,Siguldas novads,LVA.14098
Latvia,Skrīveru novads,LVA.14099
Latvia,Skrundas novads,LVA.140100
Latvia,Smiltenes novads,LVA.140101
Latvia,Stopiņu novads,LVA.140102
Latvia,Strenču novads,LVA.140103
Latvia,Talsu novads,LVA.140104
Latvia,Tērvetes novads,LVA.140105
Latvia,Tukuma novads,LVA.140106
Latvia,Vaiņodes novads,LVA.140107
Latvia,Valkas novads,LVA.140108
Latvia,Valmiera,LVA.140109
Latvia,Varakļānu novads,LVA.140110
Latvia,Vārkavas novads,LVA.140111
Latvia,Vecpiebalgas novads,LVA.140112
Latvia,Vecumnieku novads,LVA.140113
Latvia,Ventspils,LVA.140114
Latvia,Ventspils novads,LVA.140115
Latvia,Viesītes novads,LVA.140116
Latvia,Viļakas novads,LVA.140117
Latvia,Viļānu novads,LVA.140118
Latvia,Zilupes novads,LVA.140119
Morocco,Béni Mellal-Khénifra,MAR.1691
Morocco,Casablanca-Settat,MAR.1692
Morocco,Drâa-Tafilalet,MAR.1693
Morocco,Fès-Meknès,MAR.1694
Morocco,Guelmim-Oued Noun,MAR.1695
Morocco,L'oriental,MAR.1696
Morocco,Laâyoune-Sakia al Hamra,MAR.1697
Morocco,Marrakech-Safi,MAR.1698
Morocco,Rabat-Salé-Kénitra,MAR.1699
Morocco,Souss-Massa,MAR.16910
Morocco,Tanger-Tétouan-Al Hoceima,MAR.16911
Monaco,Administrative unit not available,MCO.1662074
Madagascar,Alaotra Mangoro,MDG.15041750
Madagascar,Amoron I Mania,MDG.15041751
Madagascar,Analamanga,MDG.15041752
Madagascar,Analanjirofo,MDG.15041753
Madagascar,Androy,MDG.15041754
Madagascar,Anosy,MDG.15041755
Madagascar,Atsimo Andrefana,MDG.15041756
Madagascar,Atsimo Atsinanana,MDG.15041757
Madagascar,Atsinanana,MDG.15041758
Madagascar,Betsiboka,MDG.15041759
Madagascar,Boeny,MDG.15041760
Madagascar,Bongolava,MDG.15041761
Madagascar,Diana,MDG.15041762
Madagascar,Haute Matsiatra,MDG.15041763
Madagascar,Ihorombe,MDG.15041764
Madagascar,Itasy,MDG.15041765
Madagascar,Melaky,MDG.15041766
Madagascar,Menabe,MDG.15041767
Madagascar,Sava,MDG.15041768
Madagascar,Sofia,MDG.15041769
Madagascar,Vakinankaratra,MDG.15041770
Madagascar,Vatovavy Fitovinany,MDG.15041771
Maldives,Alifu Alifu,MDV.1541905
Maldives,Alifu Dhaalu,MDV.1541906
Maldives,Baa,MDV.1541907
Maldives,Dhaalu,MDV.1541908
Maldives,Faafu,MDV.1541909
Maldives,Gaafu Alifu,MDV.1541910
Maldives,Gaafu Dhaalu,MDV.1541911
Maldives,Haa Alifu,MDV.1541913
Maldives,Haa Dhaalu,MDV.1541914
Maldives,Kaafu,MDV.1541915
Maldives,Laamu,MDV.1541916
Maldives,Lhaviyani,MDV.1541917
Maldives,Male',MDV.1541918
Maldives,Meemu,MDV.1541919
Maldives,Noonu,MDV.1541920
Maldives,Raa,MDV.1541921
Maldives,Seenu,MDV.1541922
Maldives,Shaviyani,MDV.1541923
Maldives,Thaa,MDV.1541924
Maldives,Vaavu,MDV.1541925
Marshall Islands,Administrative unit not available,MHL.1572002
North Macedonia,East,MKD.2411
North Macedonia,Northeast,MKD.2412
North Macedonia,Pelagonia,MKD.2413
North Macedonia,Polog,MKD.2414
North Macedonia,Skopje,MKD.2415
North Macedonia,Southeast,MKD.2416
North Macedonia,Southwest,MKD.2417
North Macedonia,Vardar,MKD.2418
Mali,Bamako,MLI.1551926
Mali,Gao,MLI.1551927
Mali,Ménaka,MLI.15519271
Mali,Kayes,MLI.1551928
Mali,Kidal,MLI.1551929
Mali,Koulikoro,MLI.1551930
Mali,Mopti,MLI.1551931
Mali,Ségou,MLI.1551932
Mali,Sikasso,MLI.1551933
Mali,Timbuktu,MLI.1551934
Malta,Attard,MLT.1561935
Malta,Balzan,MLT.1561936
Malta,Birgu,MLT.1561937
Malta,Birkirkara,MLT.1561938
Malta,Birzebbugia,MLT.1561939
Malta,Bormla,MLT.1561940
Malta,Dingli,MLT.1561941
Malta,Fgura,MLT.1561942
Malta,Floriana,MLT.1561943
Malta,Fontana,MLT.1561944
Malta,Ghajnsielem,MLT.1561945
Malta,Gharb,MLT.1561946
Malta,Gharghur,MLT.1561947
Malta,Ghasri,MLT.1561948
Malta,Ghaxaq,MLT.1561949
Malta,Gudja,MLT.1561950
Malta,Gzira,MLT.1561951
Malta,Hamrun,MLT.1561952
Malta,Iklin,MLT.1561953
Malta,Isla,MLT.1561954
Malta,Kalkara,MLT.1561955
Malta,Kercem,MLT.1561956
Malta,Kirkop,MLT.1561957
Malta,Lija,MLT.1561958
Malta,Luqa,MLT.1561959
Malta,Marsa,MLT.1561960
Malta,Marsascala,MLT.1561961
Malta,Marsaxlokk,MLT.1561962
Malta,Mdina,MLT.1561963
Malta,Mellieha,MLT.1561964
Malta,Mgarr,MLT.1561965
Malta,Mosta,MLT.1561966
Malta,Mqabba,MLT.1561967
Malta,Msida,MLT.1561968
Malta,Munxar,MLT.1561969
Malta,Nadur,MLT.1561970
Malta,Naxxar,MLT.1561971
Malta,Paola,MLT.1561972
Malta,Pembroke,MLT.1561973
Malta,Pieta,MLT.1561974
Malta,Qala,MLT.1561975
Malta,Qormi,MLT.1561976
Malta,Qrendi,MLT.1561977
Malta,Rabat (malta),MLT.1561978
Malta,Rabat (victoria),MLT.1561979
Malta,Safi,MLT.1561980
Malta,San Giljan,MLT.1561981
Malta,San Gwann,MLT.1561982
Malta,San Lawrenz,MLT.1561983
Malta,San Pawl Ii-bahar,MLT.1561984
Malta,Sannat,MLT.1561985
Malta,Santa Lucija,MLT.1561986
Malta,Santa Venera,MLT.1561987
Malta,Siggiewi,MLT.1561988
Malta,Sliema,MLT.1561989
Malta,Swieqi,MLT.1561990
Malta,Ta' Xbiex,MLT.1561991
Malta,Tarxien,MLT.1561992
Malta,Valletta,MLT.1561993
Malta,Xaghra,MLT.1561994
Malta,Xewkija,MLT.1561995
Malta,Xghajra,MLT.1561996
Malta,Zabbar,MLT.1561997
Malta,Zebbug (gozo),MLT.1561998
Malta,Zebbug (malta),MLT.1561999
Malta,Zejtun,MLT.1562000
Malta,Zurrieq,MLT.1562001
Myanmar,Ayeyarwady,MMR.1711
Myanmar,Bago,MMR.1712
Myanmar,Chin,MMR.1713
Myanmar,Kachin,MMR.1714
Myanmar,Kayah,MMR.1715
Myanmar,Kayin,MMR.1716
Myanmar,Magway,MMR.1717
Myanmar,Mandalay,MMR.1718
Myanmar,Mon,MMR.1719
Myanmar,Naypyidaw,MMR.17110
Myanmar,Rakhine,MMR.17111
Myanmar,Sagaing,MMR.17112
Myanmar,Shan,MMR.17113
Myanmar,Tanintharyi,MMR.17114
Myanmar,Yangon,MMR.17115
Montenegro,Andrijevica,MNE.264725350
Montenegro,Bar,MNE.264725351
Montenegro,Berane,MNE.264725352
Montenegro,Bijelo Polje,MNE.264725353
Montenegro,Budva,MNE.264725354
Montenegro,Cetinje,MNE.264725355
Montenegro,Danilovgrad,MNE.264725356
Montenegro,Herceg Novi,MNE.264725357
Montenegro,Kolasin,MNE.264725358
Montenegro,Kotor,MNE.264725359
Montenegro,Mojkovac,MNE.264725360
Montenegro,Niksic,MNE.264725361
Montenegro,Plav,MNE.264725362
Montenegro,Pljevlja,MNE.264725363
Montenegro,Pluzine,MNE.264725364
Montenegro,Podgorica,MNE.264725365
Montenegro,Rozaj,MNE.264725366
Montenegro,Savnik,MNE.264725367
Montenegro,Tivat,MNE.264725368
Montenegro,Ulcinj,MNE.264725369
Montenegro,Zabljak,MNE.264725370
Mongolia,Arxangai,MNG.1672075
Mongolia,Bayan-O'lgii,MNG.1672076
Mongolia,Bayanxongor,MNG.1672077
Mongolia,Bulgan,MNG.1672078
Mongolia,Darxan-Uul,MNG.1672079
Mongolia,Dornod,MNG.1672081
Mongolia,Dornogovi,MNG.1672082
Mongolia,Dundgovi,MNG.1672083
Mongolia,Govi-Altai,MNG.1672085
Mongolia,Govisu'mber,MNG.1672084
Mongolia,O'mnogovi,MNG.1672089
Mongolia,O'vorxangai,MNG.1672091
Mongolia,Orxon,MNG.1672090
Mongolia,Selenge,MNG.1672092
Mongolia,Su'xbaatar,MNG.1672093
Mongolia,To'v,MNG.1672094
Mongolia,Ulaanbaatar,MNG.1672095
Mongolia,Uvs,MNG.1672096
Mongolia,Xentii,MNG.1672086
Mongolia,Xo'vsgol,MNG.1672088
Mongolia,Xovd,MNG.1672087
Mongolia,Zavxan,MNG.1672097
Mauritania,Adrar,MRT.1592004
Mauritania,Assaba,MRT.1592005
Mauritania,Brakna,MRT.1592006
Mauritania,Dakhlet-Nouadhibou,MRT.1592007
Mauritania,Gorgol,MRT.1592008
Mauritania,Guidimakha,MRT.1592009
Mauritania,Hodh Ech Chargi,MRT.1592010
Mauritania,Hodh El Gharbi,MRT.1592011
Mauritania,Inchiri,MRT.1592012
Mauritania,Nouakchott,MRT.1592013
Mauritania,Tagant,MRT.1592014
Mauritania,Tiris-Zemmour,MRT.1592015
Mauritania,Trarza,MRT.1592016
Mauritius,Administrative unit not available,MUS.1602017
Mauritius,Black River,MUS.1602018
Mauritius,Flacq,MUS.1602019
Mauritius,Grand Port,MUS.1602020
Mauritius,Moka,MUS.1602021
Mauritius,Pamplemousses,MUS.1602022
Mauritius,Plaines Wilhems,MUS.1602023
Mauritius,Port Louis,MUS.1602024
Mauritius,Riviere Du Rempart,MUS.1602025
Mauritius,Savanne,MUS.1602026
Malawi,Area under National Administration,MWI.15265268
Malawi,Central Region,MWI.1521888
Malawi,Northern Region,MWI.1521889
Malawi,Southern Region,MWI.1521890
Malaysia,Johor,MYS.1531891
Malaysia,Kedah,MYS.1531892
Malaysia,Kelantan,MYS.1531893
Malaysia,Kuala Lumpur,MYS.1531894
Malaysia,Labuan,MYS.15337336
Malaysia,Melaka,MYS.1531895
Malaysia,Negeri Sembilan,MYS.1531896
Malaysia,Pahang,MYS.1531897
Malaysia,Perak,MYS.1531898
Malaysia,Perlis,MYS.1531899
Malaysia,Pulau Pinang,MYS.1531900
Malaysia,Sabah,MYS.1531901
Malaysia,Sarawak,MYS.1531902
Malaysia,Selangor,MYS.1531903
Malaysia,Terengganu,MYS.1531904
Namibia,Caprivi,NAM.1722137
Namibia,Erongo,NAM.1722138
Namibia,Hardap,NAM.1722139
Namibia,Karas,NAM.1722140
Namibia,Kavango,NAM.1722141
Namibia,Khomas,NAM.1722142
Namibia,Kunene,NAM.1722143
Namibia,Ohangwena,NAM.1722144
Namibia,Omaheke,NAM.1722145
Namibia,Omusati,NAM.1722146
Namibia,Oshana,NAM.1722147
Namibia,Oshikoto,NAM.1722148
Namibia,Otjozondjupa,NAM.1722149
Nigeria,Abia,NGA.18265698
Nigeria,Abuja,NGA.1822221
Nigeria,Adamawa,NGA.1822211
Nigeria,Akwa Ibom,NGA.1822212
Nigeria,Anambra,NGA.1822213
Nigeria,Bauchi,NGA.18265699
Nigeria,Bayelsa,NGA.18265700
Nigeria,Benue,NGA.1822215
Nigeria,Borno,NGA.1822216
Nigeria,Cross River,NGA.1822217
Nigeria,Delta,NGA.1822218
Nigeria,Ebonyi,NGA.18265701
Nigeria,Edo,NGA.1822219
Nigeria,Ekiti,NGA.18265702
Nigeria,Enugu,NGA.18265703
Nigeria,Gombe,NGA.18265704
Nigeria,Imo,NGA.1822222
Nigeria,Jigawa,NGA.1822223
Nigeria,Kaduna,NGA.1822224
Nigeria,Kano,NGA.1822225
Nigeria,Katsina,NGA.1822226
Nigeria,Kebbi,NGA.1822227
Nigeria,Kogi,NGA.1822228
Nigeria,Kwara,NGA.1822229
Nigeria,Lagos,NGA.1822230
Nigeria,Nassarawa,NGA.18265705
Nigeria,Niger,NGA.1822231
Nigeria,Ogun,NGA.1822232
Nigeria,Ondo,NGA.18265706
Nigeria,Osun,NGA.1822234
Nigeria,Oyo,NGA.1822235
Nigeria,Plateau,NGA.18265707
Nigeria,Rivers,NGA.18265708
Nigeria,Sokoto,NGA.18265709
Nigeria,Taraba,NGA.1822239
Nigeria,Yobe,NGA.1822240
Nigeria,Zamfara,NGA.18265710
Nicaragua,Boaco,NIC.1801
Nicaragua,Carazo,NIC.1802
Nicaragua,Chinandega,NIC.1803
Nicaragua,Chontales,NIC.1804
Nicaragua,Estelí,NIC.1805
Nicaragua,Granada,NIC.1806
Nicaragua,Jinotega,NIC.1807
Nicaragua,León,NIC.1808
Nicaragua,Madriz,NIC.1809
Nicaragua,Managua,NIC.18010
Nicaragua,Masaya,NIC.18011
Nicaragua,Matagalpa,NIC.18012
Nicaragua,Nueva Segovia,NIC.18013
Nicaragua,Región Autónoma del Caribe Norte,NIC.18014
Nicaragua,Región Autónoma del Caribe Sur,NIC.18015
Nicaragua,Río San Juan,NIC.18016
Nicaragua,Rivas,NIC.18017
Aruba (Neth.),Administrative unit not available,ABW.14465
Netherlands,Drenthe,NLD.1772158
Netherlands,Flevoland,NLD.1772159
Netherlands,Friesland,NLD.1772160
Netherlands,Gelderland,NLD.1772161
Netherlands,Groningen,NLD.1772162
Netherlands,Limburg,NLD.1772163
Netherlands,Noord-brabant,NLD.1772164
Netherlands,Noord-holland,NLD.1772165
Netherlands,Overijssel,NLD.1772166
Netherlands,Utrecht,NLD.1772167
Netherlands,Zeeland,NLD.1772168
Netherlands,Zuid-holland,NLD.1772169
"Bonaire, Sint Eustatius and Saba",Bonaire,BES.7500175101
"Bonaire, Sint Eustatius and Saba",Saba,BES.7500375103
"Bonaire, Sint Eustatius and Saba",Sint Eustatius,BES.7500475104
Curaçao (Neth.),Administrative unit not available,CUW.7500275102
Sint Maarten (Neth.),Administrative unit not available,SXM.7500575105
Bouvet Island (Nor.),Administrative unit not available,BVT.36664
Norway,Akershus,NOR.1862244
Norway,Aust-agder,NOR.1862245
Norway,Buskerud,NOR.1862246
Norway,Finnmark,NOR.1862247
Norway,Hedmark,NOR.1862248
Norway,Hordaland,NOR.1862249
Norway,Moere Og Romsdal,NOR.1862250
Norway,Nord-troendelag,NOR.1862251
Norway,Nordland,NOR.1862252
Norway,Oestfold,NOR.1862253
Norway,Oppland,NOR.1862254
Norway,Oslo,NOR.1862255
Norway,Rogaland,NOR.1862256
Norway,Soer-Troendelag,NOR.1862257
Norway,Sogn og Fjordane,NOR.1862258
Norway,Telemark,NOR.1862259
Norway,Troms,NOR.1862260
Norway,Vest-Agder,NOR.1862261
Norway,Vestfold,NOR.1862262
Svalbard and Jan Mayen (Nor.),Administrative unit not available,SJM.2342781
Nepal,Five,NPL.1751
Nepal,Four,NPL.1752
Nepal,One,NPL.1753
Nepal,Seven,NPL.1754
Nepal,Six,NPL.1755
Nepal,Three,NPL.1756
Nepal,Two,NPL.1757
Nauru,Administrative unit not available,NRU.1732150
Cook Islands (N.Z.),Administrative unit not available,COK.60980
New Zealand,Auckland,NZL.1792171
New Zealand,Bay Of Plenty,NZL.1792172
New Zealand,Canterbury,NZL.1792173
New Zealand,East Cape,NZL.1792174
New Zealand,Hawke's Bay,NZL.1792175
New Zealand,Nelson-marlborough,NZL.1792176
New Zealand,Northland,NZL.1792177
New Zealand,Otago,NZL.1792178
New Zealand,Southland,NZL.1792179
New Zealand,Taranaki,NZL.1792180
New Zealand,Waikato,NZL.1792181
New Zealand,Wanganui-manawatu,NZL.1792182
New Zealand,Wellington,NZL.1792183
New Zealand,Westland,NZL.1792184
Niue (N.Z.),Administrative unit not available,NIU.1832241
Tokelau (N.Z.),Administrative unit not available,TKL.2442975
Oman,A Dakhliya,OMN.1872263
Oman,A Sharqiya,OMN.1872264
Oman,Al Batnah,OMN.1872265
Oman,Al Dhahira,OMN.1872266
Oman,Al Wusta,OMN.1872267
Oman,Dhofar,OMN.1872268
Oman,Musandam,OMN.1872269
Oman,Muscat,OMN.1872270
Oman,Name Unknown,OMN.1872271
Pakistan,Jammu and Kashmir,PAK.18840408
Pakistan,Balochistan,PAK.1882272
Pakistan,Khyber Pakhtunkhwa,PAK.1882275
Pakistan,Federal Capital Territory,PAK.1882274
Pakistan,Punjab,PAK.1882276
Pakistan,Sindh,PAK.1882277
Panama,Bocas del Toro,PAN.1911
Panama,Chiriquí,PAN.1912
Panama,Coclé,PAN.1913
Panama,Colón,PAN.1914
Panama,Darién,PAN.1915
Panama,Emberá,PAN.1916
Panama,Herrera,PAN.1917
Panama,Kuna Yala,PAN.1918
